exchange,exchange_token,trading_symbol,groww_symbol,name,instrument_type,segment,series,isin,underlying_symbol,underlying_exchange_token,expiry_date,strike_price,lot_size,tick_size,freeze_quantity,is_reserved,buy_allowed,sell_allowed,internal_trading_symbol,is_intraday
NSE,54317,360ONE25NOV840PE,NSE-360ONE-25Nov25-840-PE,,PE,FNO,,,360ONE,13061,2025-11-25,840,500,0.05,20001,1,1,1,360ONE25NOV840PE,0
NSE,54296,360ONE25OCT1260CE,NSE-360ONE-28Oct25-1260-CE,,CE,FNO,,,360ONE,13061,2025-10-28,1260,500,0.05,20001,1,1,1,360ONE25OCT1260CE,0
NSE,54295,360ONE25OCT1220PE,NSE-360ONE-28Oct25-1220-PE,,PE,FNO,,,360ONE,13061,2025-10-28,1220,500,0.05,20001,1,1,1,360ONE25OCT1220PE,0
NSE,54276,360ONE25OCT860CE,NSE-360ONE-28Oct25-860-CE,,CE,FNO,,,360ONE,13061,2025-10-28,860,500,0.05,20001,1,1,1,360ONE25OCT860CE,0
NSE,61017,360ONE25OCT760PE,NSE-360ONE-28Oct25-760-PE,,PE,FNO,,,360ONE,13061,2025-10-28,760,500,0.05,20001,1,1,1,360ONE25OCT760PE,0
NSE,61056,360ONE25OCT1320CE,NSE-360ONE-28Oct25-1320-CE,,CE,FNO,,,360ONE,13061,2025-10-28,1320,500,0.05,20001,1,1,1,360ONE25OCT1320CE,0
NSE,54338,360ONE25NOV1160PE,NSE-360ONE-25Nov25-1160-PE,,PE,FNO,,,360ONE,13061,2025-11-25,1160,500,0.05,20001,0,1,1,360ONE25NOV1160PE,0
NSE,61012,360ONE25OCT680CE,NSE-360ONE-28Oct25-680-CE,,CE,FNO,,,360ONE,13061,2025-10-28,680,500,0.05,20001,1,1,1,360ONE25OCT680CE,0
NSE,62703,360ONE25SEP840PE,NSE-360ONE-30Sep25-840-PE,,PE,FNO,,,360ONE,13061,2025-09-30,840,500,0.05,20001,0,1,1,360ONE25SEP840PE,0
NSE,35186,ABB25SEP2400CE,NSE-ABB-30Sep25-2400-CE,,CE,FNO,,,ABB,13,2025-09-30,2400,125,0.05,5001,1,1,1,ABB25SEP2400CE,0
NSE,54289,360ONE25OCT1100PE,NSE-360ONE-28Oct25-1100-PE,,PE,FNO,,,360ONE,13061,2025-10-28,1100,500,0.05,20001,0,1,1,360ONE25OCT1100PE,0
NSE,61041,360ONE25OCT1040PE,NSE-360ONE-28Oct25-1040-PE,,PE,FNO,,,360ONE,13061,2025-10-28,1040,500,0.05,20001,0,1,1,360ONE25OCT1040PE,0
NSE,54316,360ONE25NOV840CE,NSE-360ONE-25Nov25-840-CE,,CE,FNO,,,360ONE,13061,2025-11-25,840,500,0.05,20001,1,1,1,360ONE25NOV840CE,0
NSE,35551,360ONE25SEP1520PE,NSE-360ONE-30Sep25-1520-PE,,PE,FNO,,,360ONE,13061,2025-09-30,1520,500,0.05,20001,1,1,1,360ONE25SEP1520PE,0
NSE,54270,360ONE25OCT740CE,NSE-360ONE-28Oct25-740-CE,,CE,FNO,,,360ONE,13061,2025-10-28,740,500,0.05,20001,1,1,1,360ONE25OCT740CE,0
NSE,62715,360ONE25SEP1000CE,NSE-360ONE-30Sep25-1000-CE,,CE,FNO,,,360ONE,13061,2025-09-30,1000,500,0.05,20001,0,1,1,360ONE25SEP1000CE,0
NSE,35572,360ONE25OCT1520PE,NSE-360ONE-28Oct25-1520-PE,,PE,FNO,,,360ONE,13061,2025-10-28,1520,500,0.05,20001,1,1,1,360ONE25OCT1520PE,0
NSE,60710,360ONE25SEP600CE,NSE-360ONE-30Sep25-600-CE,,CE,FNO,,,360ONE,13061,2025-09-30,600,500,0.05,20001,1,1,1,360ONE25SEP600CE,0
NSE,54283,360ONE25OCT980PE,NSE-360ONE-28Oct25-980-PE,,PE,FNO,,,360ONE,13061,2025-10-28,980,500,0.05,20001,0,1,1,360ONE25OCT980PE,0
NSE,60787,360ONE25SEP1180PE,NSE-360ONE-30Sep25-1180-PE,,PE,FNO,,,360ONE,13061,2025-09-30,1180,500,0.05,20001,0,1,1,360ONE25SEP1180PE,0
NSE,49235,360ONE25SEP560PE,NSE-360ONE-30Sep25-560-PE,,PE,FNO,,,360ONE,13061,2025-09-30,560,500,0.05,20001,1,1,1,360ONE25SEP560PE,0
NSE,54305,360ONE25NOV560PE,NSE-360ONE-25Nov25-560-PE,,PE,FNO,,,360ONE,13061,2025-11-25,560,500,0.05,20001,1,1,1,360ONE25NOV560PE,0
NSE,54290,360ONE25OCT1140CE,NSE-360ONE-28Oct25-1140-CE,,CE,FNO,,,360ONE,13061,2025-10-28,1140,500,0.05,20001,0,1,1,360ONE25OCT1140CE,0
NSE,60725,360ONE25SEP900PE,NSE-360ONE-30Sep25-900-PE,,PE,FNO,,,360ONE,13061,2025-09-30,900,500,0.05,20001,0,1,1,360ONE25SEP900PE,0
NSE,35575,360ONE25NOV1400CE,NSE-360ONE-25Nov25-1400-CE,,CE,FNO,,,360ONE,13061,2025-11-25,1400,500,0.05,20001,1,1,1,360ONE25NOV1400CE,0
NSE,60726,360ONE25SEP940CE,NSE-360ONE-30Sep25-940-CE,,CE,FNO,,,360ONE,13061,2025-09-30,940,500,0.05,20001,0,1,1,360ONE25SEP940CE,0
NSE,60987,360ONE25OCT640PE,NSE-360ONE-28Oct25-640-PE,,PE,FNO,,,360ONE,13061,2025-10-28,640,500,0.05,20001,1,1,1,360ONE25OCT640PE,0
NSE,35094,360ONE25OCT520CE,NSE-360ONE-28Oct25-520-CE,,CE,FNO,,,360ONE,13061,2025-10-28,520,500,0.05,20001,1,1,1,360ONE25OCT520CE,0
NSE,61050,360ONE25OCT1200CE,NSE-360ONE-28Oct25-1200-CE,,CE,FNO,,,360ONE,13061,2025-10-28,1200,500,0.05,20001,0,1,1,360ONE25OCT1200CE,0
NSE,60801,360ONE25SEP1300PE,NSE-360ONE-30Sep25-1300-PE,,PE,FNO,,,360ONE,13061,2025-09-30,1300,500,0.05,20001,1,1,1,360ONE25SEP1300PE,0
NSE,35105,ABB25NOV2400CE,NSE-ABB-25Nov25-2400-CE,,CE,FNO,,,ABB,13,2025-11-25,2400,125,0.05,5001,1,1,1,ABB25NOV2400CE,0
NSE,54303,360ONE25OCT1380PE,NSE-360ONE-28Oct25-1380-PE,,PE,FNO,,,360ONE,13061,2025-10-28,1380,500,0.05,20001,1,1,1,360ONE25OCT1380PE,0
NSE,54329,360ONE25NOV1040PE,NSE-360ONE-25Nov25-1040-PE,,PE,FNO,,,360ONE,13061,2025-11-25,1040,500,0.05,20001,0,1,1,360ONE25NOV1040PE,0
NSE,54344,360ONE25NOV1280CE,NSE-360ONE-25Nov25-1280-CE,,CE,FNO,,,360ONE,13061,2025-11-25,1280,500,0.05,20001,1,1,1,360ONE25NOV1280CE,0
NSE,60773,360ONE25SEP1060CE,NSE-360ONE-30Sep25-1060-CE,,CE,FNO,,,360ONE,13061,2025-09-30,1060,500,0.05,20001,0,1,1,360ONE25SEP1060CE,0
NSE,61022,360ONE25OCT800CE,NSE-360ONE-28Oct25-800-CE,,CE,FNO,,,360ONE,13061,2025-10-28,800,500,0.05,20001,1,1,1,360ONE25OCT800CE,0
NSE,60802,360ONE25SEP1340CE,NSE-360ONE-30Sep25-1340-CE,,CE,FNO,,,360ONE,13061,2025-09-30,1340,500,0.05,20001,1,1,1,360ONE25SEP1340CE,0
NSE,48577,181NSETEST36NOVFUT,NSE-181NSETEST-27Nov36-FUT,,FUT,FNO,,,181NSETEST,23447,2036-11-27,0,50,0.05,100001,0,1,1,181NSETEST36NOVFUT,0
NSE,62704,360ONE25SEP880CE,NSE-360ONE-30Sep25-880-CE,,CE,FNO,,,360ONE,13061,2025-09-30,880,500,0.05,20001,0,1,1,360ONE25SEP880CE,0
NSE,60719,360ONE25SEP780PE,NSE-360ONE-30Sep25-780-PE,,PE,FNO,,,360ONE,13061,2025-09-30,780,500,0.05,20001,1,1,1,360ONE25SEP780PE,0
NSE,54357,360ONE25NOV1520PE,NSE-360ONE-25Nov25-1520-PE,,PE,FNO,,,360ONE,13061,2025-11-25,1520,500,0.05,20001,1,1,1,360ONE25NOV1520PE,0
NSE,62731,360ONE25SEP1240PE,NSE-360ONE-30Sep25-1240-PE,,PE,FNO,,,360ONE,13061,2025-09-30,1240,500,0.05,20001,0,1,1,360ONE25SEP1240PE,0
NSE,54269,360ONE25OCT700PE,NSE-360ONE-28Oct25-700-PE,,PE,FNO,,,360ONE,13061,2025-10-28,700,500,0.05,20001,1,1,1,360ONE25OCT700PE,0
NSE,60723,360ONE25SEP860PE,NSE-360ONE-30Sep25-860-PE,,PE,FNO,,,360ONE,13061,2025-09-30,860,500,0.05,20001,1,1,1,360ONE25SEP860PE,0
NSE,54277,360ONE25OCT860PE,NSE-360ONE-28Oct25-860-PE,,PE,FNO,,,360ONE,13061,2025-10-28,860,500,0.05,20001,1,1,1,360ONE25OCT860PE,0
NSE,54343,360ONE25NOV1240PE,NSE-360ONE-25Nov25-1240-PE,,PE,FNO,,,360ONE,13061,2025-11-25,1240,500,0.05,20001,1,1,1,360ONE25NOV1240PE,0
NSE,54284,360ONE25OCT1020CE,NSE-360ONE-28Oct25-1020-CE,,CE,FNO,,,360ONE,13061,2025-10-28,1020,500,0.05,20001,0,1,1,360ONE25OCT1020CE,0
NSE,61074,360ONE25OCT1400CE,NSE-360ONE-28Oct25-1400-CE,,CE,FNO,,,360ONE,13061,2025-10-28,1400,500,0.05,20001,1,1,1,360ONE25OCT1400CE,0
NSE,54356,360ONE25NOV1520CE,NSE-360ONE-25Nov25-1520-CE,,CE,FNO,,,360ONE,13061,2025-11-25,1520,500,0.05,20001,1,1,1,360ONE25NOV1520CE,0
NSE,54321,360ONE25NOV920PE,NSE-360ONE-25Nov25-920-PE,,PE,FNO,,,360ONE,13061,2025-11-25,920,500,0.05,20001,0,1,1,360ONE25NOV920PE,0
NSE,62743,360ONE25SEP1480PE,NSE-360ONE-30Sep25-1480-PE,,PE,FNO,,,360ONE,13061,2025-09-30,1480,500,0.05,20001,1,1,1,360ONE25SEP1480PE,0
NSE,54309,360ONE25NOV680PE,NSE-360ONE-25Nov25-680-PE,,PE,FNO,,,360ONE,13061,2025-11-25,680,500,0.05,20001,1,1,1,360ONE25NOV680PE,0
NSE,54333,360ONE25NOV1080CE,NSE-360ONE-25Nov25-1080-CE,,CE,FNO,,,360ONE,13061,2025-11-25,1080,500,0.05,20001,0,1,1,360ONE25NOV1080CE,0
NSE,62707,360ONE25SEP920PE,NSE-360ONE-30Sep25-920-PE,,PE,FNO,,,360ONE,13061,2025-09-30,920,500,0.05,20001,0,1,1,360ONE25SEP920PE,0
NSE,62721,360ONE25SEP1120CE,NSE-360ONE-30Sep25-1120-CE,,CE,FNO,,,360ONE,13061,2025-09-30,1120,500,0.05,20001,0,1,1,360ONE25SEP1120CE,0
NSE,61031,360ONE25OCT920PE,NSE-360ONE-28Oct25-920-PE,,PE,FNO,,,360ONE,13061,2025-10-28,920,500,0.05,20001,0,1,1,360ONE25OCT920PE,0
NSE,60772,360ONE25SEP1020PE,NSE-360ONE-30Sep25-1020-PE,,PE,FNO,,,360ONE,13061,2025-09-30,1020,500,0.05,20001,0,1,1,360ONE25SEP1020PE,0
NSE,62708,360ONE25SEP960CE,NSE-360ONE-30Sep25-960-CE,,CE,FNO,,,360ONE,13061,2025-09-30,960,500,0.05,20001,0,1,1,360ONE25SEP960CE,0
NSE,36702,071NSETEST36DECFUT,NSE-071NSETEST-27Nov36-FUT,,FUT,FNO,,,071NSETEST,14764,2036-11-27,0,50,0.05,100001,0,1,1,071NSETEST36DECFUT,0
NSE,61057,360ONE25OCT1320PE,NSE-360ONE-28Oct25-1320-PE,,PE,FNO,,,360ONE,13061,2025-10-28,1320,500,0.05,20001,1,1,1,360ONE25OCT1320PE,0
NSE,62737,360ONE25SEP1360PE,NSE-360ONE-30Sep25-1360-PE,,PE,FNO,,,360ONE,13061,2025-09-30,1360,500,0.05,20001,1,1,1,360ONE25SEP1360PE,0
NSE,36694,041NSETEST36DECFUT,NSE-041NSETEST-27Nov36-FUT,,FUT,FNO,,,041NSETEST,14755,2036-11-27,0,50,0.05,100001,0,1,1,041NSETEST36DECFUT,0
NSE,60782,360ONE25SEP1180CE,NSE-360ONE-30Sep25-1180-CE,,CE,FNO,,,360ONE,13061,2025-09-30,1180,500,0.05,20001,0,1,1,360ONE25SEP1180CE,0
NSE,61034,360ONE25OCT960CE,NSE-360ONE-28Oct25-960-CE,,CE,FNO,,,360ONE,13061,2025-10-28,960,500,0.05,20001,0,1,1,360ONE25OCT960CE,0
NSE,54304,360ONE25NOV560CE,NSE-360ONE-25Nov25-560-CE,,CE,FNO,,,360ONE,13061,2025-11-25,560,500,0.05,20001,1,1,1,360ONE25NOV560CE,0
NSE,54315,360ONE25NOV800PE,NSE-360ONE-25Nov25-800-PE,,PE,FNO,,,360ONE,13061,2025-11-25,800,500,0.05,20001,1,1,1,360ONE25NOV800PE,0
NSE,61042,360ONE25OCT1080CE,NSE-360ONE-28Oct25-1080-CE,,CE,FNO,,,360ONE,13061,2025-10-28,1080,500,0.05,20001,0,1,1,360ONE25OCT1080CE,0
NSE,52170,360ONE25OCTFUT,NSE-360ONE-28Oct25-FUT,,FUT,FNO,,,360ONE,13061,2025-10-28,0,500,0.1,20001,0,1,1,360ONE25OCTFUT,0
NSE,36725,161NSETEST36DECFUT,NSE-161NSETEST-27Nov36-FUT,,FUT,FNO,,,161NSETEST,14784,2036-11-27,0,50,0.05,100001,0,1,1,161NSETEST36DECFUT,0
NSE,36687,011NSETEST36DECFUT,NSE-011NSETEST-27Nov36-FUT,,FUT,FNO,,,011NSETEST,14747,2036-11-27,0,50,0.05,100001,0,1,1,011NSETEST36DECFUT,0
NSE,54297,360ONE25OCT1260PE,NSE-360ONE-28Oct25-1260-PE,,PE,FNO,,,360ONE,13061,2025-10-28,1260,500,0.05,20001,1,1,1,360ONE25OCT1260PE,0
NSE,61069,360ONE25OCT1360CE,NSE-360ONE-28Oct25-1360-CE,,CE,FNO,,,360ONE,13061,2025-10-28,1360,500,0.05,20001,1,1,1,360ONE25OCT1360CE,0
NSE,36715,101NSETEST36DECFUT,NSE-101NSETEST-27Nov36-FUT,,FUT,FNO,,,101NSETEST,14772,2036-11-27,0,50,0.05,100001,0,1,1,101NSETEST36DECFUT,0
NSE,36720,131NSETEST36DECFUT,NSE-131NSETEST-27Nov36-FUT,,FUT,FNO,,,131NSETEST,14778,2036-11-27,0,50,0.05,100001,0,1,1,131NSETEST36DECFUT,0
NSE,61043,360ONE25OCT1080PE,NSE-360ONE-28Oct25-1080-PE,,PE,FNO,,,360ONE,13061,2025-10-28,1080,500,0.05,20001,0,1,1,360ONE25OCT1080PE,0
NSE,62720,360ONE25SEP1080PE,NSE-360ONE-30Sep25-1080-PE,,PE,FNO,,,360ONE,13061,2025-09-30,1080,500,0.05,20001,0,1,1,360ONE25SEP1080PE,0
NSE,62700,360ONE25SEP800PE,NSE-360ONE-30Sep25-800-PE,,PE,FNO,,,360ONE,13061,2025-09-30,800,500,0.05,20001,1,1,1,360ONE25SEP800PE,0
NSE,60781,360ONE25SEP1140PE,NSE-360ONE-30Sep25-1140-PE,,PE,FNO,,,360ONE,13061,2025-09-30,1140,500,0.05,20001,0,1,1,360ONE25SEP1140PE,0
NSE,54291,360ONE25OCT1140PE,NSE-360ONE-28Oct25-1140-PE,,PE,FNO,,,360ONE,13061,2025-10-28,1140,500,0.05,20001,0,1,1,360ONE25OCT1140PE,0
NSE,61023,360ONE25OCT800PE,NSE-360ONE-28Oct25-800-PE,,PE,FNO,,,360ONE,13061,2025-10-28,800,500,0.05,20001,1,1,1,360ONE25OCT800PE,0
NSE,35128,ABB25NOV2400PE,NSE-ABB-25Nov25-2400-PE,,PE,FNO,,,ABB,13,2025-11-25,2400,125,0.05,5001,1,1,1,ABB25NOV2400PE,0
NSE,61013,360ONE25OCT680PE,NSE-360ONE-28Oct25-680-PE,,PE,FNO,,,360ONE,13061,2025-10-28,680,500,0.05,20001,1,1,1,360ONE25OCT680PE,0
NSE,35550,360ONE25SEP1520CE,NSE-360ONE-30Sep25-1520-CE,,CE,FNO,,,360ONE,13061,2025-09-30,1520,500,0.05,20001,1,1,1,360ONE25SEP1520CE,0
NSE,54272,360ONE25OCT780CE,NSE-360ONE-28Oct25-780-CE,,CE,FNO,,,360ONE,13061,2025-10-28,780,500,0.05,20001,1,1,1,360ONE25OCT780CE,0
NSE,60718,360ONE25SEP780CE,NSE-360ONE-30Sep25-780-CE,,CE,FNO,,,360ONE,13061,2025-09-30,780,500,0.05,20001,1,1,1,360ONE25SEP780CE,0
NSE,54349,360ONE25NOV1360PE,NSE-360ONE-25Nov25-1360-PE,,PE,FNO,,,360ONE,13061,2025-11-25,1360,500,0.05,20001,1,1,1,360ONE25NOV1360PE,0
NSE,35571,360ONE25OCT1520CE,NSE-360ONE-28Oct25-1520-CE,,CE,FNO,,,360ONE,13061,2025-10-28,1520,500,0.05,20001,1,1,1,360ONE25OCT1520CE,0
NSE,35095,360ONE25OCT520PE,NSE-360ONE-28Oct25-520-PE,,PE,FNO,,,360ONE,13061,2025-10-28,520,500,0.05,20001,1,1,1,360ONE25OCT520PE,0
NSE,43092,360ONE25SEP520PE,NSE-360ONE-30Sep25-520-PE,,PE,FNO,,,360ONE,13061,2025-09-30,520,500,0.05,20001,1,1,1,360ONE25SEP520PE,0
NSE,54278,360ONE25OCT900CE,NSE-360ONE-28Oct25-900-CE,,CE,FNO,,,360ONE,13061,2025-10-28,900,500,0.05,20001,0,1,1,360ONE25OCT900CE,0
NSE,54308,360ONE25NOV680CE,NSE-360ONE-25Nov25-680-CE,,CE,FNO,,,360ONE,13061,2025-11-25,680,500,0.05,20001,1,1,1,360ONE25NOV680CE,0
NSE,60724,360ONE25SEP900CE,NSE-360ONE-30Sep25-900-CE,,CE,FNO,,,360ONE,13061,2025-09-30,900,500,0.05,20001,0,1,1,360ONE25SEP900CE,0
NSE,62730,360ONE25SEP1240CE,NSE-360ONE-30Sep25-1240-CE,,CE,FNO,,,360ONE,13061,2025-09-30,1240,500,0.05,20001,0,1,1,360ONE25SEP1240CE,0
NSE,60713,360ONE25SEP680PE,NSE-360ONE-30Sep25-680-PE,,PE,FNO,,,360ONE,13061,2025-09-30,680,500,0.05,20001,1,1,1,360ONE25SEP680PE,0
NSE,54334,360ONE25NOV1080PE,NSE-360ONE-25Nov25-1080-PE,,PE,FNO,,,360ONE,13061,2025-11-25,1080,500,0.05,20001,0,1,1,360ONE25NOV1080PE,0
NSE,61052,360ONE25OCT1240CE,NSE-360ONE-28Oct25-1240-CE,,CE,FNO,,,360ONE,13061,2025-10-28,1240,500,0.05,20001,1,1,1,360ONE25OCT1240CE,0
NSE,60717,360ONE25SEP740PE,NSE-360ONE-30Sep25-740-PE,,PE,FNO,,,360ONE,13061,2025-09-30,740,500,0.05,20001,1,1,1,360ONE25SEP740PE,0
NSE,60976,360ONE25OCT560CE,NSE-360ONE-28Oct25-560-CE,,CE,FNO,,,360ONE,13061,2025-10-28,560,500,0.05,20001,1,1,1,360ONE25OCT560CE,0
NSE,62702,360ONE25SEP840CE,NSE-360ONE-30Sep25-840-CE,,CE,FNO,,,360ONE,13061,2025-09-30,840,500,0.05,20001,0,1,1,360ONE25SEP840CE,0
NSE,54298,360ONE25OCT1300CE,NSE-360ONE-28Oct25-1300-CE,,CE,FNO,,,360ONE,13061,2025-10-28,1300,500,0.05,20001,1,1,1,360ONE25OCT1300CE,0
NSE,61051,360ONE25OCT1200PE,NSE-360ONE-28Oct25-1200-PE,,PE,FNO,,,360ONE,13061,2025-10-28,1200,500,0.05,20001,0,1,1,360ONE25OCT1200PE,0
NSE,60800,360ONE25SEP1300CE,NSE-360ONE-30Sep25-1300-CE,,CE,FNO,,,360ONE,13061,2025-09-30,1300,500,0.05,20001,1,1,1,360ONE25SEP1300CE,0
NSE,49234,360ONE25SEP560CE,NSE-360ONE-30Sep25-560-CE,,CE,FNO,,,360ONE,13061,2025-09-30,560,500,0.05,20001,1,1,1,360ONE25SEP560CE,0
NSE,54322,360ONE25NOV960CE,NSE-360ONE-25Nov25-960-CE,,CE,FNO,,,360ONE,13061,2025-11-25,960,500,0.05,20001,0,1,1,360ONE25NOV960CE,0
NSE,61024,360ONE25OCT840CE,NSE-360ONE-28Oct25-840-CE,,CE,FNO,,,360ONE,13061,2025-10-28,840,500,0.05,20001,0,1,1,360ONE25OCT840CE,0
NSE,54342,360ONE25NOV1240CE,NSE-360ONE-25Nov25-1240-CE,,CE,FNO,,,360ONE,13061,2025-11-25,1240,500,0.05,20001,1,1,1,360ONE25NOV1240CE,0
NSE,54271,360ONE25OCT740PE,NSE-360ONE-28Oct25-740-PE,,PE,FNO,,,360ONE,13061,2025-10-28,740,500,0.05,20001,1,1,1,360ONE25OCT740PE,0
NSE,62729,360ONE25SEP1200PE,NSE-360ONE-30Sep25-1200-PE,,PE,FNO,,,360ONE,13061,2025-09-30,1200,500,0.05,20001,0,1,1,360ONE25SEP1200PE,0
NSE,61231,ABB25OCT6200CE,NSE-ABB-28Oct25-6200-CE,,CE,FNO,,,ABB,13,2025-10-28,6200,125,0.05,5001,0,1,1,ABB25OCT6200CE,0
NSE,62883,ABB25SEP7200PE,NSE-ABB-30Sep25-7200-PE,,PE,FNO,,,ABB,13,2025-09-30,7200,125,0.05,5001,1,1,1,ABB25SEP7200PE,0
NSE,61243,ABB25OCT7000CE,NSE-ABB-28Oct25-7000-CE,,CE,FNO,,,ABB,13,2025-10-28,7000,125,0.05,5001,1,1,1,ABB25OCT7000CE,0
NSE,61188,ABB25OCT4600CE,NSE-ABB-28Oct25-4600-CE,,CE,FNO,,,ABB,13,2025-10-28,4600,125,0.05,5001,0,1,1,ABB25OCT4600CE,0
NSE,62863,ABB25SEP5600PE,NSE-ABB-30Sep25-5600-PE,,PE,FNO,,,ABB,13,2025-09-30,5600,125,0.05,5001,0,1,1,ABB25SEP5600PE,0
NSE,61112,ABB25SEP4500CE,NSE-ABB-30Sep25-4500-CE,,CE,FNO,,,ABB,13,2025-09-30,4500,125,0.05,5001,0,1,1,ABB25SEP4500CE,0
NSE,61176,ABB25OCT3800CE,NSE-ABB-28Oct25-3800-CE,,CE,FNO,,,ABB,13,2025-10-28,3800,125,0.05,5001,1,1,1,ABB25OCT3800CE,0
NSE,62853,ABB25SEP4800PE,NSE-ABB-30Sep25-4800-PE,,PE,FNO,,,ABB,13,2025-09-30,4800,125,0.05,5001,0,1,1,ABB25SEP4800PE,0
NSE,54367,ABB25OCT3000PE,NSE-ABB-28Oct25-3000-PE,,PE,FNO,,,ABB,13,2025-10-28,3000,125,0.05,5001,1,1,1,ABB25OCT3000PE,0
NSE,61144,ABB25SEP6100CE,NSE-ABB-30Sep25-6100-CE,,CE,FNO,,,ABB,13,2025-09-30,6100,125,0.05,5001,1,1,1,ABB25SEP6100CE,0
NSE,54373,ABB25OCT3700PE,NSE-ABB-28Oct25-3700-PE,,PE,FNO,,,ABB,13,2025-10-28,3700,125,0.05,5001,1,1,1,ABB25OCT3700PE,0
NSE,54422,ABB25NOV4200CE,NSE-ABB-25Nov25-4200-CE,,CE,FNO,,,ABB,13,2025-11-25,4200,125,0.05,5001,1,1,1,ABB25NOV4200CE,0
NSE,61136,ABB25SEP5300CE,NSE-ABB-30Sep25-5300-CE,,CE,FNO,,,ABB,13,2025-09-30,5300,125,0.05,5001,0,1,1,ABB25SEP5300CE,0
NSE,54414,ABB25NOV3400CE,NSE-ABB-25Nov25-3400-CE,,CE,FNO,,,ABB,13,2025-11-25,3400,125,0.05,5001,1,1,1,ABB25NOV3400CE,0
NSE,62872,ABB25SEP6400PE,NSE-ABB-30Sep25-6400-PE,,PE,FNO,,,ABB,13,2025-09-30,6400,125,0.05,5001,0,1,1,ABB25SEP6400PE,0
NSE,54646,ABB25NOV6200CE,NSE-ABB-25Nov25-6200-CE,,CE,FNO,,,ABB,13,2025-11-25,6200,125,0.05,5001,1,1,1,ABB25NOV6200CE,0
NSE,61095,ABB25SEP2800PE,NSE-ABB-30Sep25-2800-PE,,PE,FNO,,,ABB,13,2025-09-30,2800,125,0.05,5001,1,1,1,ABB25SEP2800PE,0
NSE,61148,ABB25SEP6500CE,NSE-ABB-30Sep25-6500-CE,,CE,FNO,,,ABB,13,2025-09-30,6500,125,0.05,5001,1,1,1,ABB25SEP6500CE,0
NSE,54397,ABB25OCT6100PE,NSE-ABB-28Oct25-6100-PE,,PE,FNO,,,ABB,13,2025-10-28,6100,125,0.05,5001,1,1,1,ABB25OCT6100PE,0
NSE,54426,ABB25NOV4600CE,NSE-ABB-25Nov25-4600-CE,,CE,FNO,,,ABB,13,2025-11-25,4600,125,0.05,5001,0,1,1,ABB25NOV4600CE,0
NSE,35331,ABB25OCT3400CE,NSE-ABB-28Oct25-3400-CE,,CE,FNO,,,ABB,13,2025-10-28,3400,125,0.05,5001,1,1,1,ABB25OCT3400CE,0
NSE,62849,ABB25SEP4400PE,NSE-ABB-30Sep25-4400-PE,,PE,FNO,,,ABB,13,2025-09-30,4400,125,0.05,5001,0,1,1,ABB25SEP4400PE,0
NSE,54381,ABB25OCT4500PE,NSE-ABB-28Oct25-4500-PE,,PE,FNO,,,ABB,13,2025-10-28,4500,125,0.05,5001,0,1,1,ABB25OCT4500PE,0
NSE,54671,ABB25NOV6800PE,NSE-ABB-25Nov25-6800-PE,,PE,FNO,,,ABB,13,2025-11-25,6800,125,0.05,5001,1,1,1,ABB25NOV6800PE,0
NSE,54430,ABB25NOV5000CE,NSE-ABB-25Nov25-5000-CE,,CE,FNO,,,ABB,13,2025-11-25,5000,125,0.05,5001,0,1,1,ABB25NOV5000CE,0
NSE,38314,ABB25NOVFUT,NSE-ABB-25Nov25-FUT,,FUT,FNO,,,ABB,13,2025-11-25,0,125,0.1,5001,0,1,1,ABB25NOVFUT,0
NSE,61198,ABB25OCT5000CE,NSE-ABB-28Oct25-5000-CE,,CE,FNO,,,ABB,13,2025-10-28,5000,125,0.05,5001,0,1,1,ABB25OCT5000CE,0
NSE,54393,ABB25OCT5700PE,NSE-ABB-28Oct25-5700-PE,,PE,FNO,,,ABB,13,2025-10-28,5700,125,0.05,5001,0,1,1,ABB25OCT5700PE,0
NSE,61223,ABB25OCT5800CE,NSE-ABB-28Oct25-5800-CE,,CE,FNO,,,ABB,13,2025-10-28,5800,125,0.05,5001,0,1,1,ABB25OCT5800CE,0
NSE,62886,ABB25SEP7600CE,NSE-ABB-30Sep25-7600-CE,,CE,FNO,,,ABB,13,2025-09-30,7600,125,0.05,5001,1,1,1,ABB25SEP7600CE,0
NSE,35287,ABB25SEP3300CE,NSE-ABB-30Sep25-3300-CE,,CE,FNO,,,ABB,13,2025-09-30,3300,125,0.05,5001,1,1,1,ABB25SEP3300CE,0
NSE,61185,ABB25OCT4200PE,NSE-ABB-28Oct25-4200-PE,,PE,FNO,,,ABB,13,2025-10-28,4200,125,0.05,5001,0,1,1,ABB25OCT4200PE,0
NSE,35332,ABB25OCT3400PE,NSE-ABB-28Oct25-3400-PE,,PE,FNO,,,ABB,13,2025-10-28,3400,125,0.05,5001,1,1,1,ABB25OCT3400PE,0
NSE,61108,ABB25SEP4100CE,NSE-ABB-30Sep25-4100-CE,,CE,FNO,,,ABB,13,2025-09-30,4100,125,0.05,5001,1,1,1,ABB25SEP4100CE,0
NSE,61089,ABB25SEP2600CE,NSE-ABB-30Sep25-2600-CE,,CE,FNO,,,ABB,13,2025-09-30,2600,125,0.05,5001,1,1,1,ABB25SEP2600CE,0
